record_id,latent_0,latent_1,latent_2,latent_3,latent_4,latent_5,latent_6,latent_7,latent_8,latent_9,latent_10,latent_11,latent_12,latent_13,latent_14,latent_15,latent_16,latent_17,latent_18,latent_19,latent_20,latent_21,latent_22,latent_23,latent_24,latent_25,latent_26,latent_27,latent_28,latent_29,latent_30,latent_31
15,-0.14535251,0.26165012,-1.0245341,-0.020739596,0.016170107,-0.19200361,0.024065733,-0.12993193,0.08701808,-0.083474025,-0.023692328,-0.15358162,-0.05853589,-0.02003452,-0.14264624,0.0985429,0.117654555,-0.006682098,0.100683816,-0.080399446,-0.030771863,0.020032631,-0.07958655,0.099833615,0.11935842,0.64821106,-0.056934714,0.03656179,-0.5397298,-0.11808953,0.83982676,0.15153727
17,-0.22461647,0.011643766,2.425641,-0.14036891,0.09210299,0.023909755,-0.14661689,-0.1721168,0.31222525,-0.043928865,0.12946834,-0.052962936,-0.031112297,0.14527875,-0.09715633,0.007749156,0.25173634,-0.07786668,0.2730324,-0.09533986,-0.052628025,0.18176202,-0.13767023,-0.061546393,0.1448027,-1.5510557,0.086415276,0.11066228,0.6197967,0.06635955,0.53673357,0.17610565
21,-0.414084,0.25523272,-0.35930738,0.1897001,-0.09124197,0.09244003,0.07761412,-0.024042316,0.3041076,-0.11868134,0.065913275,-0.0748177,-0.1779214,0.3128428,-0.036939487,-0.113513246,0.37199363,-0.07929827,0.468551,-0.14744562,-0.19808707,-0.13742527,-0.44084686,0.065955974,0.14814276,-0.2364899,-0.12010871,0.33646765,-0.58542365,-0.2003848,-0.16537988,0.39302975
18,-0.16154827,0.03499844,1.5414696,-0.069700584,0.008313268,0.090154044,0.0050057024,-0.080576524,0.20226663,-0.0529552,0.0764804,0.013981776,-0.011634147,0.09657342,0.05682183,-0.043737296,0.093381785,-0.023266353,0.19913012,-0.08066734,-0.031348005,0.15531778,-0.07575092,-0.040760994,0.069073305,-1.2393545,0.07129225,0.06324579,0.40911457,0.016355991,0.24869004,0.121017404
20,-0.2220243,0.03982953,1.8238157,-0.08129834,0.003969148,0.08319477,-0.02354224,-0.119042054,0.29668832,-0.0748612,0.08687191,-0.0029990915,-0.045995608,0.10467808,0.027452283,-0.068461075,0.15456784,-0.034748405,0.2851943,-0.10600596,-0.011868427,0.19036381,-0.077660754,-0.06367889,0.12213254,-1.1160593,0.101942174,0.098241955,0.7671842,0.010324396,0.3181842,0.14369807
22,0.025333932,-0.003324733,-0.5044546,-0.051326897,-0.027848948,-0.07614467,-0.0750304,-0.11554517,-0.011272445,0.07293646,0.071189865,0.0028288402,-0.014775945,-0.05961314,0.030043125,-0.06853482,-0.050031453,0.029625777,-0.051151417,-0.0521285,0.085972846,0.25282526,0.109195545,-0.015662508,0.026645182,0.06028324,0.093244255,-0.033504672,-0.5670708,0.044831365,1.6830416,-0.029522255
24,0.0155153945,-0.093194015,-0.9458693,-0.09403828,-0.041165076,-0.009797476,-0.16465516,-0.13089699,0.06396587,0.077857375,0.15320057,0.053999912,-0.057815894,-0.11684769,0.008429214,-0.026331283,-0.0061173216,0.00413651,-0.033831045,-0.05017651,0.1128266,0.26830447,0.10622753,-0.062844396,-0.03289756,1.4520636,0.1223843,-0.042362757,-0.8620021,0.04534024,0.53417736,-0.010961439
25,-0.18318042,0.22932872,0.088719204,0.039189663,-0.014520671,-0.042416707,0.11557033,-0.08192839,0.15443145,-0.054656386,-0.027755206,-0.1419628,-0.056308568,0.11719008,-0.0015159547,-0.019284107,0.14744142,-0.03968226,0.16808715,-0.035828136,-0.07540879,0.0071048196,-0.19531924,0.0479239,0.09508423,-0.91846466,-0.048199624,0.100116804,-0.32561335,-0.07071647,0.77065337,0.19272201
23,-0.042576663,-0.04072887,1.6903648,-0.1450249,-0.006209258,0.08901491,-0.040223807,-0.1379349,0.1320384,0.058698516,0.07057106,0.0074056853,0.048233382,0.0090078,0.009574577,-0.08649032,0.023284443,0.067571536,0.07059302,-0.048631944,0.003857933,0.26961783,0.042894166,-0.07338507,0.14044626,-1.4165094,0.15457533,-0.022719404,0.55140275,0.10355635,0.70326203,0.0038441718
27,-0.00937,0.085055634,-0.9267452,-0.06459801,0.019678168,-0.12291111,0.008241057,-0.09843196,-0.010125905,-0.005975337,0.076245956,-0.058978096,-0.009737873,-0.063875675,-0.09304774,0.0684442,0.039064117,-0.0015374571,-0.023077052,-0.034355067,-0.010475298,0.101589106,0.006625559,0.023466187,0.06308167,0.73252016,0.019019984,-0.047130577,-0.18434392,-0.04039035,0.9222391,0.026232377
26,0.090763256,-0.085008174,0.5096373,-0.102106944,0.245577,-0.1950357,-0.021493047,0.018497318,-0.21617752,0.018076044,0.06381556,0.13848647,0.2034362,0.04358896,-0.21686082,0.3517853,0.0057468414,-0.042916585,-0.13685244,-0.06580695,-0.19109918,-0.11580779,-0.052285157,0.18396433,0.018088238,0.12003606,-0.1508164,-0.11404875,-0.11819185,-0.026025027,-0.30321634,-0.04032562
29,-0.041745853,0.12813555,-0.08819446,0.0586319,-0.1673983,-0.10872329,-0.14649789,-0.10936582,0.08107065,0.08981758,0.05514855,-0.13378558,-0.1405552,-0.020052295,-0.01992628,-0.1551364,0.05224266,-0.022261556,-0.016125578,-0.08389328,0.080711395,0.23205344,0.0129363835,0.023300484,0.032638535,-0.304322,0.13217811,0.11498797,-0.4933038,-0.1010109,2.422517,0.08070919
28,0.095544875,-0.002632081,0.21758085,-0.17367339,0.35124195,-0.2634841,0.02332823,-0.066829264,-0.28257343,0.01403453,-0.04160802,0.041008983,0.26347265,0.036584884,-0.29320574,0.42273065,-0.029888734,-0.016724512,-0.18517822,-0.060076453,-0.221993,-0.08972331,-0.052550673,0.22992532,0.047715776,-0.422714,-0.19625582,-0.19379316,0.04203617,0.00088145584,0.05233368,-0.085963175
30,0.13058154,-0.04869653,-0.7359705,-0.031000298,-0.10354759,-0.23522463,-0.20029525,-0.0027716607,-0.082259364,0.16327308,0.18070373,-0.013020664,-0.04304155,-0.052512124,-0.13177122,0.025624095,0.04774148,-0.033063743,-0.2038827,0.0056777894,0.0018938184,0.05564762,0.038881548,-0.008353839,0.03330157,-0.4684506,0.12316321,0.06981197,-0.5151983,-0.010009684,-1.784211,-0.01597932
31,-0.41812503,0.29630342,-0.4157686,0.1454212,-0.08223397,0.03708642,0.108170256,-0.113410875,0.33985582,-0.13491756,-0.0022965614,-0.16056329,-0.18097468,0.22509032,-0.037598625,-0.10294956,0.32997566,-0.06920204,0.44124046,-0.13371089,-0.12791426,-0.040814742,-0.3468808,0.06486061,0.14036712,0.23162547,-0.057710394,0.22365022,-0.60179645,-0.19233197,-0.017167665,0.39225456
33,-0.37028494,0.18858196,0.54623497,0.066005364,-0.044887036,-0.019296527,0.0107277185,-0.12501016,0.30445397,-0.09809722,-0.021211255,-0.08668843,-0.10469472,0.18247907,-0.027268887,-0.05029362,0.2383183,-0.07553114,0.367285,-0.15513158,-0.0702699,0.05392494,-0.26592484,0.093283765,0.08717866,0.7200934,-0.06264776,0.19005507,-1.3975632,-0.15240511,0.01452142,0.30005425
32,-0.23645814,0.025540723,0.62336105,0.10951505,-0.13660544,0.22675118,-0.014511973,-0.04149945,0.25592917,-0.037606813,0.14901567,0.03295397,-0.17195778,0.16972974,0.10920009,-0.21834172,0.22565484,-0.086142085,0.32954,-0.13154477,-0.030290537,0.1249881,-0.20793259,-0.040129572,0.01883188,-0.34338725,0.051161498,0.19385245,-1.1633676,-0.091490224,-0.11133172,0.22084022
35,-0.22707345,0.088811055,0.05412714,-0.0010597929,-0.016269088,0.005406812,-0.013585985,-0.14776887,0.23937947,-0.04638759,0.025659064,-0.029196404,-0.06471521,0.10719776,0.002161026,-0.052028444,0.14278969,-0.03859537,0.25769106,-0.12013104,-0.0039248765,0.1762337,-0.11006509,0.03511277,0.062564515,0.22103232,-0.038987353,0.11625227,-1.8006402,-0.074471965,-0.22441503,0.16963392
37,-0.23351291,0.05564066,-0.89021695,0.14176771,-0.075791165,-0.0008190572,0.025617495,0.0051601976,0.19065297,-0.066036865,0.07661416,-0.004170589,-0.09269818,0.17535424,-0.037858665,-0.012975169,0.26554793,-0.10506022,0.29422206,-0.06486406,-0.105643824,-0.120194964,-0.24193954,0.05009596,0.07264771,0.54476154,-0.06576091,0.17398587,-0.15874268,-0.12207748,-0.067026444,0.26701805
34,-0.11937741,-0.06590176,1.5680825,-0.0743534,0.08222596,0.08192418,-0.048055023,-0.03689885,0.16693977,-0.02993275,0.098280735,0.10567941,0.06330963,0.12096265,-0.017136127,0.07336267,0.12181815,-0.018315695,0.18487355,-0.060697176,-0.088391885,0.03155286,-0.08618921,-0.008902688,0.09214912,-1.205425,0.0010539368,0.05542701,0.81973934,0.058052987,0.5402682,0.11904191
36,-0.12163618,-0.11635247,-0.042923868,0.11806576,-0.025754705,0.14394298,-0.11120202,0.05531089,0.12021094,0.002444094,0.16194211,0.16659704,-0.05465319,0.20385662,0.04335855,-0.060827862,0.17007363,-0.10761833,0.20612907,-0.101370014,-0.08995472,0.02843603,-0.2064564,0.03399036,-0.036309,-0.6320449,-0.06541905,0.19204427,-1.0765918,-0.09383658,0.73637086,0.1552889
38,-0.1026685,0.030103954,-0.67441404,0.08243455,-0.093691595,-0.028571784,-0.08813904,-0.041903943,0.12104949,0.0037388839,0.12639429,-0.0011690389,-0.10053804,0.06937293,-0.011697844,-0.073723614,0.15090951,-0.070643544,0.12688655,-0.07050016,-0.010512678,0.112057455,-0.13174473,0.008255536,0.019857528,0.22572999,0.004830949,0.14688759,-0.7580449,-0.10785528,1.1051631,0.14349443
39,0.16011614,-0.13448596,0.6807666,-0.16179872,0.2943068,-0.28068325,-0.058707908,-0.037734494,-0.30871385,0.05082761,0.06566592,0.13255867,0.24991485,-0.02262569,-0.28818756,0.4098209,-0.036666606,-0.02413771,-0.22118118,-0.06606836,-0.16265965,-0.052495994,0.0474881,0.19443259,0.027367821,0.14551325,-0.1299782,-0.210009,0.36396715,0.014055207,-0.23982829,-0.11538057
40,0.055808242,-0.20978905,-1.6567712,0.010670371,-0.025038045,0.037174292,-0.079658166,0.15078735,-0.106891,0.041399382,0.1528663,0.19849625,0.06263752,0.08279053,0.01221101,0.061487682,0.040363155,-0.053827673,-0.011141263,-0.005826026,-0.09641202,-0.11902011,-0.045002796,0.0101212235,-0.013164051,0.2520867,0.01775977,0.031844694,0.36866885,0.048101112,-0.9469637,0.02351013
42,-0.33347633,0.20255564,-1.1858248,0.10441985,-0.04607636,-0.005172096,0.074508384,-0.048831537,0.22704455,-0.09343144,0.00376374,-0.09319377,-0.09654227,0.22087581,-0.11078249,-0.016878702,0.2951608,-0.05070788,0.36200404,-0.09953413,-0.17050746,-0.13718142,-0.32112187,0.08803907,0.1691091,0.34745336,-0.11025551,0.22128445,-0.46215308,-0.15861848,-0.4676529,0.29782683
44,-0.20324656,0.13221703,-1.359885,0.09396103,-0.041889437,-0.09085407,-0.08358599,-0.09827915,0.17158929,-0.058812603,0.053514652,-0.07758936,-0.11751456,0.08042197,-0.1228738,0.013684072,0.24642605,-0.05685429,0.23179996,-0.1029839,-0.04110325,-0.0007039644,-0.15242493,0.079077475,0.09717456,0.4813177,-0.05273679,0.121446624,-0.62144256,-0.11792925,0.9209463,0.2697249
45,-0.10040444,-0.026384288,-0.35278973,0.11986993,-0.12153914,0.063035004,-0.13076796,-0.028240398,0.17369154,0.022074964,0.14339973,0.049386524,-0.1293815,0.09043582,0.058950715,-0.1607202,0.15583318,-0.06641224,0.16446054,-0.08793866,0.027739123,0.17402586,-0.10392736,-0.013890302,0.011298319,-0.5246918,0.046072483,0.16260442,-0.9158408,-0.08581657,1.5391436,0.16774163
41,-0.035933286,-0.036082927,-0.6022992,0.007280253,-0.079824366,0.023487754,-0.073409215,-0.050343454,0.09439061,0.056373674,0.10246416,0.04261403,-0.06411776,0.002300121,0.08448137,-0.097043365,-0.0022953749,-0.025510842,0.023144081,-0.044234626,0.061889276,0.21856739,0.008559082,-0.028541712,-0.040721234,-0.019888721,0.073729366,0.057883654,-0.7823176,-0.040857792,0.9187849,0.0353747
43,-0.25168854,0.031048398,-0.5869231,0.06803629,-0.034100756,0.022151344,-0.0981964,-0.08725424,0.23357472,-0.03258866,0.07271449,0.014565281,-0.093648866,0.16766377,0.00837037,-0.10066153,0.18843094,-0.06669033,0.27942082,-0.11747158,-0.029686272,0.1501603,-0.19926003,0.03183678,0.041038416,0.021624655,-0.0376648,0.18375216,-1.5752724,-0.09614869,0.6927275,0.22097173
46,-0.2398913,0.10893381,0.85173607,0.019517064,-0.09720655,-0.05099175,-0.06806432,-0.09275028,0.18267104,-0.01547282,-0.0033853324,-0.0889067,-0.07879161,0.10129842,0.0053152293,-0.084009126,0.12715289,-0.078657135,0.18534273,-0.10139807,-0.013249742,0.108619444,-0.17997625,0.060590893,0.024206774,0.9452386,0.038481236,0.1476671,-1.5781726,-0.0956787,0.55701107,0.1751656
50,0.022298886,-0.049793195,-1.023785,0.024804005,-0.009677693,-0.10714739,-0.07587819,-0.036867753,-0.013596728,0.022952404,0.08189308,0.023042483,-0.004335303,-0.014141901,-0.05789779,0.044635475,0.07728065,-0.051644087,0.0026259497,-0.02521529,0.007284679,0.049090736,0.012724102,0.03763454,0.030641494,0.47868222,0.019225866,-0.021288583,-0.2144807,-0.0080887675,1.3009874,0.060249735
47,-0.15259396,0.054731265,-0.24423432,0.043946654,-0.00065823644,0.0140873045,-0.0063922107,0.009545714,0.074267596,-0.026140388,0.095707774,0.03530937,-0.020092161,0.17293276,-0.07251322,0.038090345,0.17225188,-0.06145477,0.17461997,-0.092606865,-0.14940345,-0.055997178,-0.23194706,0.078165084,0.05335266,-0.34450632,-0.119006485,0.17080845,-0.9422382,-0.11671467,-0.47621253,0.15136543
51,-0.2929646,0.058411628,0.010957539,0.1623096,-0.15396506,0.09204469,0.00739266,0.004926607,0.2687032,-0.078731224,0.0865459,0.014276532,-0.164246,0.19255622,0.06421557,-0.14222701,0.24835262,-0.123211026,0.353422,-0.12749428,-0.063519955,-0.016155232,-0.23653817,0.021294666,0.027608296,0.5749037,0.038963377,0.21600497,-0.49921313,-0.16058666,-0.75541455,0.28259528
53,-0.327621,0.18569674,0.4337157,0.07382553,-0.090401016,0.023633711,0.0829517,-0.116254225,0.3186839,-0.08308469,-0.024890127,-0.122300185,-0.13885793,0.11747092,0.0042903423,-0.09849876,0.22480926,-0.0704479,0.32062957,-0.09975005,-0.048238847,0.038659602,-0.22251934,0.044598322,0.097051516,1.0270861,0.049547426,0.116854265,-0.79897684,-0.14457223,-0.1935614,0.27868387
48,-0.118061736,0.05314194,0.20139852,-0.006588649,-0.051106937,0.089400016,0.039796725,-0.056782857,0.17878926,-0.039883383,0.017675161,-0.018964354,-0.030462505,0.071033865,0.106468014,-0.07753825,0.037675105,-0.022015732,0.14702827,-0.035355993,0.001207659,0.16092013,-0.04176884,-0.033552922,0.01791274,-1.518731,0.074915335,0.05214222,0.46622783,-0.02866567,0.48382875,0.11380674
52,0.034600083,-0.24721959,-0.41293964,-0.05607963,0.008990385,0.17338127,-0.18912761,-0.100202605,0.18351158,0.08021593,0.17165406,0.15711802,-0.041588604,0.0475623,0.089190766,-0.106444284,0.041100122,-0.04744355,0.0966577,-0.053575225,0.10046023,0.33074006,0.14776948,-0.1026108,-0.03411182,-1.4637723,0.11504966,0.025908928,-1.483341,0.0891318,-0.53788996,-0.008182727
49,-0.10241448,0.041510824,0.44436455,0.039110906,-0.2256499,0.01540897,-0.181114,-0.07727386,0.17572388,0.07452576,0.18931602,-0.065357774,-0.18334529,0.015968945,0.06941466,-0.21013269,0.093427815,-0.086330086,0.051708117,-0.075104736,0.07656206,0.30211163,-0.11340989,-0.07310294,-0.07107533,0.5705792,0.14703883,0.20743874,-1.1084169,-0.124458455,1.3708284,0.10082475
57,-0.19245236,0.06343752,0.3666405,-0.008956548,-0.078874655,-0.042304233,-0.05490558,-0.13868342,0.19452819,-0.011141577,-0.0043953857,-0.06925244,-0.054056242,0.04452095,-0.003623858,-0.049890105,0.10827749,-0.04902648,0.17006171,-0.086470716,0.015903994,0.1440691,-0.082052425,0.03683284,0.035557784,1.4670323,0.064308114,0.06311381,-1.3950524,-0.05084105,0.14150128,0.15722053
58,-0.38434854,0.22283639,-0.047707796,0.12876028,-0.09511085,0.119515635,0.057244584,-0.089661,0.3475837,-0.11152609,0.078634776,-0.07495449,-0.1813004,0.25085467,0.008054405,-0.16012548,0.3234965,-0.06122107,0.45237884,-0.1595417,-0.116846025,0.0372203,-0.3361445,0.0200767,0.13555004,-0.16624413,-0.05567515,0.27998173,-1.0362542,-0.16483712,-0.18201259,0.3483831
55,-0.16428794,0.15038423,-0.5260196,0.118868575,-0.09062842,-0.07865162,-0.02115263,-0.025363512,0.120580934,-0.028219895,0.039304227,-0.08285495,-0.11547213,0.10050127,-0.045704514,-0.052262064,0.18660522,-0.07528232,0.1595822,-0.07240879,-0.052283943,-0.021887494,-0.19028795,0.0695315,0.07135871,-0.017553307,-0.018543094,0.16147344,-0.42827407,-0.13845119,1.2586733,0.20108433
54,-0.10069954,0.08260933,0.8208393,-0.0058435723,0.0081624985,0.026265487,0.088799626,-0.013960116,0.05617334,-0.01469993,0.042985573,-0.00083017536,-0.0014463104,0.09449517,0.04001978,-0.0097219795,0.06514954,-0.03783706,0.08754075,-0.039248817,-0.0812868,0.0019811932,-0.14797796,0.03381858,0.04112488,-0.22741385,-0.020831063,0.06028833,-0.9013431,-0.028723389,0.36099273,0.07745472
59,-0.2870502,0.16024184,0.26380152,-0.0064671785,0.0041809455,-0.017468132,0.044466674,-0.1408401,0.27482063,-0.10182959,-0.011936533,-0.03464245,-0.057415634,0.0794029,-0.0050452203,0.012959633,0.16065243,-0.018866304,0.29114556,-0.123674996,-0.029478535,0.088588215,-0.16347148,0.05995013,0.091612086,1.1317908,-0.055282652,0.0871578,-1.2225345,-0.086954616,-0.11806018,0.23345764
56,-0.13112609,0.010248465,-0.21137595,0.17280395,-0.14989635,0.01667849,-0.09006561,0.036231197,0.15695632,0.024493571,0.06253535,0.002723638,-0.12000244,0.14424574,0.055144556,-0.14356896,0.1674541,-0.10814834,0.15889975,-0.05503296,-0.018973686,0.023944298,-0.17769906,0.03880649,0.008260718,-0.49794966,0.035448723,0.20200416,-0.6106227,-0.11893133,1.5514756,0.19423531
60,0.017520992,-0.19949023,-1.8271701,0.04359946,-0.017529383,-0.017966777,-0.12990813,0.053216536,0.05859197,0.009439645,0.1965141,0.17134434,-0.0071257968,0.030633505,-0.03485854,0.085834906,0.15082318,-0.09245317,0.08896119,0.0029506832,-0.008525979,-0.027984373,-0.048459142,-0.017460821,-0.00093713775,0.70911497,-0.060175925,0.074666455,-0.23145805,-0.0008981526,0.2608297,0.08209393
61,-0.30372852,0.05127802,0.32455856,0.02915592,-0.05006864,0.057309516,-0.04367405,-0.1561128,0.3254704,-0.06142157,0.023931978,-0.011615913,-0.10013988,0.12612663,0.030279472,-0.09893958,0.1883359,-0.06036933,0.34243956,-0.14625823,0.00818564,0.19254436,-0.14195956,0.028632704,0.049215034,0.83624196,0.012853481,0.12133826,-1.7348477,-0.08767611,-0.322375,0.24011855
62,-0.25821865,0.04386561,-0.6302552,0.1622617,-0.024269797,0.035365023,-0.020139307,0.0005556047,0.18394157,-0.05579272,0.08223745,0.024031969,-0.08560767,0.25959212,-0.056873903,-0.013845919,0.29080045,-0.12183167,0.3267659,-0.10800143,-0.14970139,-0.10158547,-0.30581996,0.08999686,0.051094435,-0.22952257,-0.13478638,0.22514963,-0.8023626,-0.14618737,0.18303668,0.28343827
64,-0.14309515,-0.07567268,-0.47411528,0.05527766,-0.115853325,0.15107444,-0.075923994,0.036597528,0.15609927,-0.0041456493,0.17164758,0.12528664,-0.061296917,0.15290767,0.040079333,-0.08764769,0.15664056,-0.051489837,0.22008663,-0.09163318,-0.07976098,0.040166274,-0.16228998,-0.019183544,0.019636543,0.23510754,0.002403006,0.19796759,-0.98581606,-0.07605338,-1.09033,0.15241003
63,-0.1703881,-0.089712106,-0.39636,0.0676339,-0.027287126,0.066144936,-0.056759506,-0.033718467,0.1933366,-0.027778454,0.12316256,0.11650561,-0.054101318,0.12247716,0.029243842,-0.028124146,0.16734272,-0.084400155,0.24489751,-0.08294479,-0.028727848,0.069852374,-0.13588001,0.0077005196,-0.0017284825,0.5594117,-0.037592426,0.115798876,-0.9753861,-0.067081764,-0.06773207,0.1678679
